Frequency (THz),n_real,n_imag
5.79864864864865,12.3214774189093,-5.06114293737611e-15
5.81351351351351,12.7943662194589,-1.70454833166013e-14
5.82837837837838,13.3277939325894,2.84537901682161e-14
5.84324324324324,13.9358145499391,-8.87739811658653e-15
5.85810810810811,14.6375147983694,-2.81349583003477e-14
5.87297297297297,15.4595959926677,4.89137282767752e-15
5.88783783783784,16.4407840144676,4.4745873015282e-14
5.9027027027027,17.6398246506158,3.0518265370175e-14
5.91756756756757,19.1511113169361,-5.83649185424491e-14
5.93243243243243,21.1383815374724,1.32811097404155e-14
5.9472972972973,23.9178271723897,-4.12609900899681e-14
5.96216216216216,28.2079655733219,-7.89680831826643e-15
5.97702702702703,36.1761662119772,-1.22725310946161e-14
5.99189189189189,60.8509087647169,-1.46994028028435e-14
6.00675675675676,-3.81535428247491e-14,66.6120595303239
6.02162162162162,3.04241458728212e-14,37.2111014073782
6.03648648648649,-4.3439263986287e-14,28.6249524660719
6.05135135135135,-3.37700036747853e-15,24.1117365912864
6.06621621621622,-4.43649079578946e-15,21.2185341900531
6.08108108108108,-3.65341179467584e-14,19.1615406962031
6.09594594594595,4.86854100009275e-15,17.6022836787602
6.11081081081081,3.09755171229095e-14,16.3675212934752
6.12567567567568,-2.38830200565416e-14,15.3581722164955
6.14054054054054,-6.0259217149539e-16,14.5129274747753
6.15540540540541,2.63991937763586e-14,13.7915470861433
6.17027027027027,1.43342565465984e-14,13.1663796991415
6.18513513513513,1.8127046242161e-14,12.6177128305151
6.2,-8.27755312218468e-16,12.1310635277119
6.21486486486487,1.33630801766642e-14,11.6955197424689
6.22972972972973,-9.16716224692008e-15,11.3026824774263
6.24459459459459,2.04912842585804e-14,10.9459673783972
6.25945945945946,-1.99533116282991e-14,10.6201298051752
6.27432432432432,-1.13894902012336e-14,10.3209335030564
6.28918918918919,-2.06389257225964e-14,10.0449142275078
6.30405405405405,-3.87605251572965e-17,9.78920775049757
6.31891891891892,2.12939441826351e-14,9.55142249951531
6.33378378378378,-9.2894183243486e-15,9.32954375603466
6.34864864864865,-8.86686147140997e-15,9.12186056848783
6.36351351351351,-7.0014812445114e-15,8.92690927715856
6.37837837837838,1.89668160696857e-14,8.74342936529059
6.39324324324324,-1.5192090146448e-14,8.57032857790024
6.40810810810811,7.42293740724766e-15,8.40665509333266
6.42297297297297,-4.535032180957e-16,8.25157512180922
6.43783783783784,-4.41691483286826e-16,8.10435472285725
6.4527027027027,1.67880496873137e-15,7.96434493358061
6.46756756756757,1.12565794076017e-15,7.83096951802983
6.48243243243243,1.27315628910181e-14,7.70371480859726
6.4972972972973,2.01922501422304e-15,7.58212122988639
6.51216216216216,3.66827885166064e-15,7.46577618532101
6.52702702702703,-5.51938842597392e-15,7.35430805488402
6.54189189189189,4.9483705730823e-15,7.24738110450348
6.55675675675676,9.43130873878573e-15,7.1446911478203
6.57162162162162,1.3745543952041e-15,7.04596183233872
6.58648648648649,-2.70200925314887e-16,6.95094144644841
6.60135135135135,-1.06050191466869e-15,6.85940016311677
6.61621621621622,2.71337483468312e-16,6.77112765137633
6.63108108108108,-1.04783933755612e-15,6.68593099897091
6.64594594594595,5.8872645572696e-16,6.60363289935581
6.66081081081081,8.4705384442884e-16,6.52407006418766
6.67567567567568,4.35185341990386e-17,6.44709182888742
6.69054054054054,-2.76983408943053e-16,6.37255892412127
6.70540540540541,2.47952603521263e-15,6.30034239035806
6.72027027027027,-1.40164049372907e-15,6.23032261621579
6.73513513513513,7.95685698185113e-16,6.16238848424853
6.75,3.68001084910419e-16,6.0964366102675
6.76486486486487,-1.8054109027239e-15,6.03237066432667
6.77972972972973,2.70804845123751e-15,5.97010076320756
6.79459459459459,9.36298023699591e-16,5.90954292567152
6.80945945945946,7.09032081600917e-16,5.85061858295497
6.82432432432432,-1.0187831236366e-15,5.79325413800533
6.83918918918919,1.4074871426188e-15,5.73738056782314
6.85405405405405,-9.79028545376576e-16,5.68293306401401
6.86891891891892,4.83188452788675e-16,5.629850707285
6.88378378378378,-1.09633560355992e-15,5.57807617216032
6.89864864864865,1.12515008849314e-15,5.52755545865492
6.91351351351351,-1.02310233549206e-15,5.47823764804453
6.92837837837838,-9.06776752746399e-16,5.43007468021491
6.94324324324324,-2.53905644890408e-17,5.38302115037242
6.95810810810811,-1.50214142194687e-16,5.33703412315667
6.97297297297297,-2.83210671456756e-16,5.29207296242114
6.98783783783784,-1.62935838862468e-15,5.2480991751444
7.0027027027027,1.96653541638974e-15,5.2050762681059
7.01756756756757,-1.13155645890174e-15,5.16296961611031
7.03243243243243,8.47443965113415e-16,5.12174634067653
7.0472972972973,-3.17188690231869e-17,5.08137519822276
7.06216216216216,3.06955003547392e-16,5.04182647688136
7.07702702702703,3.74087828239347e-16,5.0030719011671
7.09189189189189,-1.82321127993299e-16,4.96508454380174
7.10675675675676,5.1102477182865e-16,4.92783874406852
7.12162162162162,-8.9688595309748e-16,4.89131003213254
7.13648648648649,-6.41549952687304e-16,4.85547505881834
7.15135135135135,4.83552635604154e-16,4.82031153038563
7.16621621621622,-1.74706251590706e-15,4.78579814788793
7.18108108108108,7.39850376527697e-16,4.75191455073829
7.19594594594595,1.27124686526468e-15,4.71864126414127
7.21081081081081,-1.39530467490784e-16,4.68595965008209
7.22567567567568,1.88451011208533e-15,4.65385186159158
7.24054054054054,-1.14217065962497e-15,4.62230080003159
7.2554054054054,-9.37082838416377e-16,4.59129007516733
7.27027027027027,8.75815567494709e-16,4.56080396781473
7.28513513513513,-1.4669852857858e-15,4.53082739486843
7.3,-2.94525970742019e-17,4.50134587653314
7.31486486486487,7.28746921811166e-16,4.47234550559624
7.32972972972973,7.66105844893904e-16,4.44381291859293
7.34459459459459,-6.14913636878107e-16,4.41573526872747
7.35945945945946,-1.39284945796559e-15,4.38810020042582
7.37432432432432,5.62531442631831e-16,4.36089582540441
7.38918918918919,1.61615216523231e-15,4.33411070014959
7.40405405405405,-1.07869435445343e-15,4.30773380471039
7.41891891891892,1.44801593860942e-15,4.28175452271513
7.43378378378378,2.33730291310243e-16,4.25616262252906
7.44864864864865,-1.38822797767657e-15,4.23094823947697
7.46351351351351,-3.80729856980195e-16,4.20610185906023
7.47837837837838,1.35355624146064e-15,4.18161430110326
7.49324324324324,1.75611087870606e-15,4.157476704769
7.50810810810811,-6.79768896550465e-16,4.13368051438787
7.52297297297297,-6.24798568890559e-16,4.11021746604828
7.53783783783784,-1.33635401301868e-15,4.08707957490099
7.5527027027027,1.12066511792456e-16,4.06425912313262
7.56756756756757,2.89730855008549e-17,4.04174864856714
7.58243243243243,-5.89396245594772e-17,4.01954093385694
7.5972972972973,7.14536383356456e-17,3.99762899622769
7.61216216216216,5.24006646870633e-16,3.97600607774377
7.62702702702703,1.24417567866994e-15,3.95466563606335
7.64189189189189,9.71636556845531e-16,3.93360133565432
7.65675675675676,-6.90824488356297e-16,3.9128070394439
